time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask
2015-05-22 07 PM,1.23007,1.23052,1.22967,1.23000,1.23025,1.23072,1.22990,1.23021
2015-05-22 08 PM,1.23001,1.23022,1.22705,1.22758,1.23019,1.23047,1.22807,1.22907
2015-05-24 09 PM,1.22835,1.23042,1.22818,1.23020,1.22919,1.23099,1.22889,1.23070
2015-05-24 10 PM,1.23020,1.23042,1.22801,1.22849,1.23072,1.23100,1.22846,1.22883
2015-05-24 11 PM,1.22849,1.22983,1.22831,1.22948,1.22882,1.23009,1.22858,1.22970
2015-05-25,1.22943,1.23043,1.22876,1.22983,1.22966,1.23071,1.22901,1.23005
2015-05-25 01 AM,1.22983,1.22997,1.22885,1.22947,1.23007,1.23022,1.22916,1.22975
2015-05-25 02 AM,1.22951,1.22964,1.22870,1.22881,1.22973,1.22990,1.22892,1.22901
2015-05-25 03 AM,1.22879,1.22949,1.22868,1.22907,1.22903,1.22976,1.22892,1.22929
2015-05-25 04 AM,1.22905,1.22936,1.22883,1.22885,1.22929,1.22964,1.22909,1.22909
2015-05-25 05 AM,1.22883,1.22944,1.22863,1.22872,1.22909,1.22972,1.22884,1.22901
2015-05-25 06 AM,1.22876,1.22901,1.22764,1.22766,1.22896,1.22932,1.22787,1.22788
2015-05-25 07 AM,1.22759,1.22955,1.22756,1.22913,1.22787,1.22979,1.22780,1.22943
2015-05-25 08 AM,1.22912,1.23075,1.22851,1.22934,1.22935,1.23098,1.22878,1.22955
2015-05-25 09 AM,1.22933,1.22944,1.22819,1.22872,1.22955,1.22966,1.22844,1.22897
2015-05-25 10 AM,1.22871,1.22881,1.22744,1.22825,1.22897,1.22907,1.22768,1.22853
2015-05-25 11 AM,1.22824,1.22900,1.22821,1.22882,1.22853,1.22925,1.22845,1.22907
2015-05-25 12 PM,1.22884,1.23014,1.22882,1.22991,1.22908,1.23037,1.22907,1.23016
2015-05-25 01 PM,1.22993,1.23044,1.22872,1.23032,1.23014,1.23068,1.22897,1.23054
2015-05-25 02 PM,1.23031,1.23153,1.23011,1.23069,1.23055,1.23176,1.23036,1.23091
2015-05-25 03 PM,1.23069,1.23074,1.22898,1.23027,1.23092,1.23102,1.22925,1.23051
2015-05-25 04 PM,1.23027,1.23173,1.23018,1.23106,1.23050,1.23197,1.23045,1.23129
2015-05-25 05 PM,1.23109,1.23138,1.23080,1.23134,1.23131,1.23158,1.23105,1.23158
2015-05-25 06 PM,1.23134,1.23138,1.23084,1.23106,1.23159,1.23166,1.23119,1.23134
2015-05-25 07 PM,1.23105,1.23114,1.23082,1.23093,1.23135,1.23144,1.23116,1.23121
2015-05-25 08 PM,1.23093,1.23148,1.23074,1.23098,1.23122,1.23183,1.23107,1.23162
2015-05-25 09 PM,1.23137,1.23137,1.23054,1.23097,1.23183,1.23207,1.23125,1.23163
2015-05-25 10 PM,1.23082,1.23125,1.23059,1.23088,1.23148,1.23190,1.23104,1.23114
2015-05-25 11 PM,1.23088,1.23183,1.23071,1.23183,1.23115,1.23207,1.23098,1.23207
2015-05-26,1.23182,1.23242,1.23163,1.23212,1.23209,1.23262,1.23189,1.23235
2015-05-26 01 AM,1.23214,1.23272,1.23210,1.23242,1.23236,1.23291,1.23232,1.23263
2015-05-26 02 AM,1.23245,1.23256,1.23078,1.23125,1.23269,1.23277,1.23100,1.23146
2015-05-26 03 AM,1.23125,1.23154,1.23061,1.23073,1.23145,1.23176,1.23085,1.23096
2015-05-26 04 AM,1.23072,1.23120,1.23049,1.23095,1.23096,1.23143,1.23070,1.23117
2015-05-26 05 AM,1.23097,1.23132,1.23037,1.23075,1.23118,1.23154,1.23063,1.23098
2015-05-26 06 AM,1.23071,1.23418,1.23065,1.23393,1.23094,1.23440,1.23086,1.23417
2015-05-26 07 AM,1.23397,1.23459,1.23315,1.23393,1.23421,1.23481,1.23339,1.23415
2015-05-26 08 AM,1.23393,1.23659,1.23374,1.23574,1.23414,1.23681,1.23397,1.23598
2015-05-26 09 AM,1.23574,1.23639,1.23482,1.23532,1.23597,1.23660,1.23504,1.23554
2015-05-26 10 AM,1.23532,1.23729,1.23524,1.23679,1.23553,1.23751,1.23545,1.23702
2015-05-26 11 AM,1.23680,1.23685,1.23524,1.23638,1.23701,1.23710,1.23547,1.23661
2015-05-26 12 PM,1.23635,1.24127,1.23618,1.24031,1.23656,1.24149,1.23639,1.24070
2015-05-26 01 PM,1.24036,1.24252,1.23905,1.24218,1.24079,1.24289,1.23928,1.24284
2015-05-26 02 PM,1.24204,1.24469,1.24148,1.24178,1.24269,1.24488,1.24167,1.24196
2015-05-26 03 PM,1.24178,1.24295,1.24100,1.24286,1.24197,1.24315,1.24118,1.24304
2015-05-26 04 PM,1.24287,1.24401,1.24170,1.24303,1.24303,1.24423,1.24189,1.24324
2015-05-26 05 PM,1.24302,1.24314,1.24195,1.24242,1.24324,1.24334,1.24215,1.24260
2015-05-26 06 PM,1.24239,1.24327,1.24159,1.24327,1.24256,1.24349,1.24180,1.24349
2015-05-26 07 PM,1.24332,1.24349,1.24192,1.24257,1.24353,1.24369,1.24213,1.24276
2015-05-26 08 PM,1.24261,1.24327,1.24244,1.24312,1.24281,1.24352,1.24272,1.24350
2015-05-26 09 PM,1.24332,1.24350,1.24224,1.24300,1.24370,1.24421,1.24284,1.24347
2015-05-26 10 PM,1.24299,1.24340,1.24211,1.24211,1.24347,1.24383,1.24240,1.24240
2015-05-26 11 PM,1.24206,1.24298,1.24206,1.24220,1.24234,1.24324,1.24232,1.24249
2015-05-27,1.24220,1.24316,1.24208,1.24270,1.24248,1.24338,1.24238,1.24291
2015-05-27 01 AM,1.24269,1.24398,1.24243,1.24338,1.24292,1.24420,1.24266,1.24362
2015-05-27 02 AM,1.24338,1.24382,1.24267,1.24315,1.24360,1.24406,1.24290,1.24340
2015-05-27 03 AM,1.24322,1.24343,1.24239,1.24290,1.24342,1.24367,1.24262,1.24311
2015-05-27 04 AM,1.24289,1.24324,1.24222,1.24239,1.24313,1.24350,1.24245,1.24263
2015-05-27 05 AM,1.24237,1.24270,1.24086,1.24132,1.24264,1.24296,1.24108,1.24155
2015-05-27 06 AM,1.24128,1.24194,1.23948,1.23962,1.24151,1.24215,1.23966,1.23985
2015-05-27 07 AM,1.23960,1.24171,1.23960,1.24150,1.23985,1.24194,1.23985,1.24169
2015-05-27 08 AM,1.24154,1.24251,1.24103,1.24222,1.24175,1.24273,1.24127,1.24244
2015-05-27 09 AM,1.24223,1.24459,1.24212,1.24442,1.24243,1.24482,1.24237,1.24462
2015-05-27 10 AM,1.24440,1.24631,1.24405,1.24491,1.24464,1.24656,1.24427,1.24514
2015-05-27 11 AM,1.24490,1.24661,1.24260,1.24627,1.24514,1.24681,1.24284,1.24651
2015-05-27 12 PM,1.24631,1.24831,1.24470,1.24733,1.24655,1.24854,1.24492,1.24754
2015-05-27 01 PM,1.24735,1.24784,1.24289,1.24303,1.24752,1.24803,1.24345,1.24444
2015-05-27 02 PM,1.24299,1.24858,1.24223,1.24782,1.24440,1.24876,1.24261,1.24801
2015-05-27 03 PM,1.24783,1.24908,1.24669,1.24831,1.24800,1.24929,1.24689,1.24849
2015-05-27 04 PM,1.24827,1.24910,1.24764,1.24878,1.24845,1.24926,1.24784,1.24895
2015-05-27 05 PM,1.24877,1.24914,1.24702,1.24746,1.24896,1.24935,1.24721,1.24765
2015-05-27 06 PM,1.24750,1.24802,1.24672,1.24710,1.24770,1.24823,1.24695,1.24726
2015-05-27 07 PM,1.24713,1.24726,1.24561,1.24581,1.24733,1.24748,1.24577,1.24601
2015-05-27 08 PM,1.24580,1.24643,1.24508,1.24516,1.24601,1.24666,1.24538,1.24544
2015-05-27 09 PM,1.24518,1.24551,1.24491,1.24522,1.24564,1.24614,1.24536,1.24580
2015-05-27 10 PM,1.24523,1.24573,1.24508,1.24528,1.24577,1.24618,1.24540,1.24558
2015-05-27 11 PM,1.24528,1.24557,1.24523,1.24552,1.24559,1.24577,1.24552,1.24574
2015-05-28,1.24554,1.24613,1.24479,1.24504,1.24573,1.24643,1.24499,1.24526
2015-05-28 01 AM,1.24504,1.24598,1.24419,1.24473,1.24527,1.24624,1.24444,1.24497
2015-05-28 02 AM,1.24474,1.24710,1.24440,1.24672,1.24497,1.24734,1.24468,1.24696
2015-05-28 03 AM,1.24667,1.24725,1.24591,1.24706,1.24693,1.24744,1.24617,1.24728
2015-05-28 04 AM,1.24704,1.24752,1.24647,1.24675,1.24729,1.24774,1.24668,1.24698
2015-05-28 05 AM,1.24675,1.24679,1.24463,1.24502,1.24700,1.24705,1.24490,1.24521
2015-05-28 06 AM,1.24500,1.24633,1.24363,1.24431,1.24524,1.24660,1.24397,1.24453
2015-05-28 07 AM,1.24434,1.24624,1.24428,1.24484,1.24458,1.24648,1.24452,1.24507
2015-05-28 08 AM,1.24485,1.24738,1.24484,1.24721,1.24506,1.24762,1.24506,1.24745
2015-05-28 09 AM,1.24724,1.24911,1.24713,1.24852,1.24750,1.24933,1.24739,1.24874
2015-05-28 10 AM,1.24852,1.24930,1.24814,1.24876,1.24875,1.24956,1.24838,1.24899
2015-05-28 11 AM,1.24881,1.25017,1.24775,1.24793,1.24902,1.25041,1.24797,1.24818
2015-05-28 12 PM,1.24795,1.25118,1.24582,1.24934,1.24819,1.25137,1.24653,1.24954
2015-05-28 01 PM,1.24935,1.25325,1.24894,1.25269,1.24953,1.25344,1.24912,1.25315
2015-05-28 02 PM,1.25281,1.25374,1.24901,1.25026,1.25326,1.25398,1.24926,1.25043
2015-05-28 03 PM,1.25019,1.25082,1.24714,1.24729,1.25037,1.25100,1.24735,1.24746
2015-05-28 04 PM,1.24729,1.24849,1.24448,1.24605,1.24748,1.24871,1.24477,1.24628
2015-05-28 05 PM,1.24605,1.24625,1.24267,1.24344,1.24627,1.24652,1.24288,1.24363
2015-05-28 06 PM,1.24345,1.24467,1.24215,1.24243,1.24362,1.24488,1.24236,1.24260
2015-05-28 07 PM,1.24243,1.24382,1.24218,1.24335,1.24261,1.24398,1.24236,1.24353
2015-05-28 08 PM,1.24339,1.24369,1.24277,1.24324,1.24356,1.24388,1.24301,1.24361
2015-05-28 09 PM,1.24310,1.24323,1.24205,1.24233,1.24406,1.24411,1.24256,1.24279
2015-05-28 10 PM,1.24241,1.24324,1.24204,1.24225,1.24285,1.24362,1.24245,1.24255
2015-05-28 11 PM,1.24225,1.24255,1.24190,1.24230,1.24257,1.24286,1.24217,1.24263
2015-05-29,1.24232,1.24269,1.24149,1.24209,1.24261,1.24293,1.24173,1.24236
2015-05-29 01 AM,1.24209,1.24277,1.24157,1.24181,1.24234,1.24302,1.24178,1.24206
2015-05-29 02 AM,1.24183,1.24243,1.24153,1.24215,1.24209,1.24270,1.24175,1.24241
2015-05-29 03 AM,1.24215,1.24244,1.24153,1.24199,1.24242,1.24268,1.24177,1.24224
2015-05-29 04 AM,1.24199,1.24202,1.24094,1.24157,1.24225,1.24225,1.24115,1.24181
2015-05-29 05 AM,1.24156,1.24234,1.24140,1.24213,1.24182,1.24260,1.24170,1.24238
2015-05-29 06 AM,1.24211,1.24429,1.24131,1.24426,1.24236,1.24454,1.24155,1.24451
2015-05-29 07 AM,1.24426,1.24474,1.24328,1.24383,1.24452,1.24497,1.24355,1.24409
2015-05-29 08 AM,1.24386,1.24503,1.24332,1.24420,1.24406,1.24528,1.24360,1.24450
2015-05-29 09 AM,1.24420,1.24449,1.24242,1.24287,1.24448,1.24473,1.24270,1.24310
2015-05-29 10 AM,1.24287,1.24416,1.24215,1.24416,1.24309,1.24439,1.24241,1.24438
2015-05-29 11 AM,1.24414,1.24445,1.24240,1.24336,1.24438,1.24467,1.24264,1.24360
2015-05-29 12 PM,1.24341,1.25173,1.24234,1.25098,1.24364,1.25201,1.24345,1.25121
2015-05-29 01 PM,1.25096,1.25266,1.24709,1.24779,1.25118,1.25284,1.24736,1.24826
2015-05-29 02 PM,1.24778,1.25036,1.24724,1.24747,1.24829,1.25055,1.24748,1.24766
2015-05-29 03 PM,1.24749,1.25027,1.24480,1.24614,1.24765,1.25045,1.24625,1.24635
2015-05-29 04 PM,1.24617,1.24735,1.24578,1.24636,1.24638,1.24750,1.24607,1.24653
2015-05-29 05 PM,1.24633,1.24698,1.24503,1.24520,1.24649,1.24720,1.24524,1.24538
2015-05-29 06 PM,1.24520,1.24523,1.24282,1.24444,1.24539,1.24542,1.24302,1.24464
2015-05-29 07 PM,1.24444,1.24497,1.24324,1.24360,1.24463,1.24517,1.24345,1.24383
2015-05-29 08 PM,1.24362,1.24495,1.24314,1.24477,1.24380,1.24570,1.24372,1.24550
2015-05-31 09 PM,1.24364,1.24482,1.24355,1.24400,1.24468,1.24587,1.24406,1.24476
2015-05-31 10 PM,1.24401,1.24590,1.24401,1.24565,1.24470,1.24629,1.24467,1.24595
2015-05-31 11 PM,1.24563,1.24636,1.24521,1.24575,1.24594,1.24658,1.24558,1.24601
2015-06,1.24575,1.24709,1.24534,1.24650,1.24603,1.24760,1.24555,1.24674
2015-06-01 01 AM,1.24650,1.24700,1.24588,1.24621,1.24676,1.24726,1.24613,1.24642
2015-06-01 02 AM,1.24620,1.24637,1.24552,1.24572,1.24655,1.24662,1.24575,1.24594
2015-06-01 03 AM,1.24571,1.24630,1.24536,1.24575,1.24596,1.24659,1.24557,1.24594
2015-06-01 04 AM,1.24574,1.24590,1.24478,1.24576,1.24597,1.24614,1.24495,1.24599
2015-06-01 05 AM,1.24574,1.24631,1.24535,1.24586,1.24598,1.24659,1.24561,1.24610
2015-06-01 06 AM,1.24585,1.24650,1.24552,1.24583,1.24612,1.24674,1.24576,1.24608
2015-06-01 07 AM,1.24585,1.24825,1.24551,1.24809,1.24610,1.24849,1.24574,1.24831
2015-06-01 08 AM,1.24815,1.24909,1.24731,1.24856,1.24833,1.24931,1.24754,1.24880
2015-06-01 09 AM,1.24855,1.24922,1.24807,1.24834,1.24878,1.24947,1.24830,1.24857
2015-06-01 10 AM,1.24833,1.24910,1.24811,1.24830,1.24858,1.24935,1.24838,1.24856
2015-06-01 11 AM,1.24827,1.24885,1.24757,1.24782,1.24850,1.24908,1.24777,1.24803
2015-06-01 12 PM,1.24784,1.24997,1.24771,1.24939,1.24805,1.25018,1.24796,1.24965
2015-06-01 01 PM,1.24934,1.25017,1.24638,1.24787,1.24961,1.25044,1.24656,1.24865
2015-06-01 02 PM,1.24784,1.25448,1.24783,1.25424,1.24870,1.25467,1.24870,1.25439
2015-06-01 03 PM,1.25423,1.25626,1.25420,1.25461,1.25440,1.25642,1.25437,1.25480
2015-06-01 04 PM,1.25457,1.25599,1.25438,1.25497,1.25475,1.25620,1.25455,1.25517
2015-06-01 05 PM,1.25498,1.25531,1.25365,1.25433,1.25516,1.25549,1.25383,1.25450
2015-06-01 06 PM,1.25435,1.25471,1.25125,1.25256,1.25454,1.25490,1.25146,1.25277
2015-06-01 07 PM,1.25256,1.25347,1.25205,1.25333,1.25275,1.25369,1.25225,1.25351
2015-06-01 08 PM,1.25336,1.25337,1.25187,1.25202,1.25353,1.25356,1.25220,1.25244
2015-06-01 09 PM,1.25224,1.25240,1.25135,1.25212,1.25266,1.25361,1.25207,1.25279
2015-06-01 10 PM,1.25223,1.25285,1.25220,1.25236,1.25290,1.25329,1.25255,1.25270
2015-06-01 11 PM,1.25234,1.25293,1.25209,1.25246,1.25271,1.25320,1.25232,1.25271
2015-06-02,1.25246,1.25299,1.25209,1.25263,1.25269,1.25320,1.25234,1.25284
2015-06-02 01 AM,1.25261,1.25291,1.25223,1.25278,1.25285,1.25314,1.25245,1.25299
2015-06-02 02 AM,1.25279,1.25342,1.25209,1.25229,1.25299,1.25368,1.25233,1.25251
2015-06-02 03 AM,1.25227,1.25227,1.25154,1.25186,1.25245,1.25245,1.25176,1.25207
2015-06-02 04 AM,1.25180,1.25269,1.25075,1.25103,1.25204,1.25291,1.25097,1.25126
2015-06-02 05 AM,1.25105,1.25160,1.25011,1.25027,1.25126,1.25184,1.25033,1.25050
2015-06-02 06 AM,1.25028,1.25159,1.24960,1.25015,1.25050,1.25186,1.24983,1.25034
2015-06-02 07 AM,1.25015,1.25088,1.24903,1.25088,1.25036,1.25112,1.24926,1.25111
2015-06-02 08 AM,1.25088,1.25114,1.24929,1.25114,1.25112,1.25136,1.24955,1.25134
2015-06-02 09 AM,1.25116,1.25299,1.25003,1.25215,1.25141,1.25324,1.25027,1.25239
2015-06-02 10 AM,1.25216,1.25298,1.25116,1.25221,1.25241,1.25321,1.25139,1.25242
2015-06-02 11 AM,1.25214,1.25284,1.24951,1.25033,1.25239,1.25308,1.24976,1.25057
2015-06-02 12 PM,1.25032,1.25096,1.24882,1.25015,1.25055,1.25120,1.24908,1.25043
2015-06-02 01 PM,1.25017,1.25031,1.24297,1.24442,1.25041,1.25053,1.24328,1.24513
2015-06-02 02 PM,1.24445,1.24578,1.24289,1.24410,1.24511,1.24598,1.24312,1.24431
2015-06-02 03 PM,1.24414,1.24542,1.24217,1.24233,1.24436,1.24562,1.24238,1.24254
2015-06-02 04 PM,1.24238,1.24249,1.23662,1.23848,1.24258,1.24270,1.23686,1.23868
2015-06-02 05 PM,1.23842,1.23925,1.23753,1.23849,1.23864,1.23946,1.23776,1.23866
2015-06-02 06 PM,1.23847,1.24077,1.23847,1.23949,1.23867,1.24100,1.23867,1.23979
2015-06-02 07 PM,1.23956,1.24156,1.23954,1.24075,1.23986,1.24177,1.23982,1.24095
2015-06-02 08 PM,1.24080,1.24093,1.23990,1.23992,1.24100,1.24118,1.24028,1.24031
2015-06-02 09 PM,1.24026,1.24068,1.23978,1.24022,1.24073,1.24123,1.24035,1.24059
2015-06-02 10 PM,1.24021,1.24132,1.23926,1.24094,1.24059,1.24211,1.24059,1.24125
2015-06-02 11 PM,1.24094,1.24159,1.24060,1.24146,1.24124,1.24186,1.24091,1.24174
2015-06-03,1.24147,1.24191,1.24113,1.24159,1.24174,1.24216,1.24138,1.24186
2015-06-03 01 AM,1.24158,1.24160,1.23840,1.23847,1.24188,1.24188,1.23867,1.23870
2015-06-03 02 AM,1.23847,1.23975,1.23842,1.23955,1.23872,1.23997,1.23868,1.23976
2015-06-03 03 AM,1.23950,1.24048,1.23923,1.23985,1.23971,1.24071,1.23949,1.24007
2015-06-03 04 AM,1.23989,1.23993,1.23905,1.23982,1.24012,1.24017,1.23930,1.24006
2015-06-03 05 AM,1.23985,1.23991,1.23842,1.23913,1.24011,1.24016,1.23864,1.23935
2015-06-03 06 AM,1.23910,1.24018,1.23852,1.23926,1.23934,1.24042,1.23878,1.23950
2015-06-03 07 AM,1.23921,1.24172,1.23921,1.24121,1.23947,1.24196,1.23946,1.24142
2015-06-03 08 AM,1.24121,1.24380,1.24086,1.24337,1.24143,1.24406,1.24111,1.24359
2015-06-03 09 AM,1.24332,1.24592,1.24284,1.24566,1.24356,1.24617,1.24308,1.24589
2015-06-03 10 AM,1.24560,1.24588,1.24402,1.24505,1.24585,1.24613,1.24424,1.24530
2015-06-03 11 AM,1.24501,1.24524,1.24282,1.24372,1.24525,1.24546,1.24307,1.24397
2015-06-03 12 PM,1.24373,1.25080,1.24338,1.24957,1.24397,1.25116,1.24378,1.24982
2015-06-03 01 PM,1.24959,1.25004,1.24486,1.24557,1.24980,1.25026,1.24516,1.24620
2015-06-03 02 PM,1.24544,1.24544,1.24100,1.24463,1.24612,1.24630,1.24125,1.24480
2015-06-03 03 PM,1.24458,1.24504,1.24268,1.24374,1.24477,1.24524,1.24286,1.24393
2015-06-03 04 PM,1.24374,1.24633,1.24317,1.24513,1.24392,1.24653,1.24336,1.24534
2015-06-03 05 PM,1.24510,1.24721,1.24500,1.24624,1.24529,1.24741,1.24519,1.24644
2015-06-03 06 PM,1.24625,1.24657,1.24536,1.24578,1.24643,1.24676,1.24557,1.24598
2015-06-03 07 PM,1.24578,1.24620,1.24476,1.24516,1.24597,1.24638,1.24498,1.24535
2015-06-03 08 PM,1.24511,1.24550,1.24484,1.24501,1.24531,1.24574,1.24504,1.24530
2015-06-03 09 PM,1.24502,1.24550,1.24430,1.24503,1.24552,1.24618,1.24498,1.24543
2015-06-03 10 PM,1.24504,1.24580,1.24500,1.24542,1.24539,1.24611,1.24539,1.24576
2015-06-03 11 PM,1.24543,1.24599,1.24524,1.24549,1.24576,1.24623,1.24555,1.24570
2015-06-04,1.24553,1.24591,1.24516,1.24531,1.24575,1.24616,1.24538,1.24554
2015-06-04 01 AM,1.24532,1.24671,1.24467,1.24596,1.24553,1.24694,1.24490,1.24618
2015-06-04 02 AM,1.24591,1.24609,1.24493,1.24533,1.24615,1.24633,1.24514,1.24556
2015-06-04 03 AM,1.24535,1.24564,1.24484,1.24530,1.24556,1.24591,1.24506,1.24550
2015-06-04 04 AM,1.24528,1.24597,1.24512,1.24570,1.24552,1.24619,1.24534,1.24598
2015-06-04 05 AM,1.24572,1.24624,1.24497,1.24611,1.24599,1.24653,1.24522,1.24636
2015-06-04 06 AM,1.24609,1.24715,1.24542,1.24703,1.24634,1.24741,1.24569,1.24727
2015-06-04 07 AM,1.24708,1.24832,1.24681,1.24830,1.24730,1.24858,1.24704,1.24854
2015-06-04 08 AM,1.24830,1.24896,1.24433,1.24553,1.24855,1.24920,1.24459,1.24575
2015-06-04 09 AM,1.24553,1.24614,1.24356,1.24421,1.24576,1.24637,1.24380,1.24445
2015-06-04 10 AM,1.24423,1.24537,1.24392,1.24411,1.24448,1.24563,1.24417,1.24439
2015-06-04 11 AM,1.24411,1.24512,1.24355,1.24423,1.24431,1.24539,1.24379,1.24446
2015-06-04 12 PM,1.24424,1.24726,1.24325,1.24635,1.24446,1.24750,1.24427,1.24662
2015-06-04 01 PM,1.24637,1.25020,1.24623,1.24878,1.24660,1.25040,1.24644,1.24918
2015-06-04 02 PM,1.24878,1.24984,1.24560,1.24636,1.24917,1.25005,1.24608,1.24653
2015-06-04 03 PM,1.24637,1.24888,1.24637,1.24767,1.24652,1.24907,1.24652,1.24786
2015-06-04 04 PM,1.24771,1.24832,1.24616,1.24734,1.24789,1.24852,1.24640,1.24755
2015-06-04 05 PM,1.24729,1.25026,1.24685,1.24899,1.24751,1.25049,1.24712,1.24921
2015-06-04 06 PM,1.24903,1.24957,1.24808,1.24952,1.24925,1.24982,1.24835,1.24975
2015-06-04 07 PM,1.24951,1.25024,1.24871,1.25024,1.24975,1.25043,1.24892,1.25043
2015-06-04 08 PM,1.25028,1.25029,1.24912,1.24998,1.25049,1.25049,1.24948,1.25028
2015-06-04 09 PM,1.24958,1.25049,1.24934,1.25040,1.25042,1.25080,1.25014,1.25075
2015-06-04 10 PM,1.25042,1.25057,1.24991,1.25052,1.25072,1.25087,1.25026,1.25077
2015-06-04 11 PM,1.25052,1.25063,1.24931,1.24951,1.25075,1.25089,1.24954,1.24977
2015-06-05,1.24952,1.25022,1.24921,1.24960,1.24977,1.25046,1.24945,1.24982
2015-06-05 01 AM,1.24961,1.25055,1.24926,1.24954,1.24982,1.25078,1.24947,1.24979
2015-06-05 02 AM,1.24954,1.24987,1.24922,1.24961,1.24978,1.25007,1.24945,1.24983
2015-06-05 03 AM,1.24963,1.24968,1.24919,1.24928,1.24985,1.24994,1.24943,1.24950
2015-06-05 04 AM,1.24929,1.24941,1.24876,1.24887,1.24950,1.24965,1.24898,1.24911
2015-06-05 05 AM,1.24888,1.24958,1.24867,1.24890,1.24910,1.24984,1.24896,1.24920
2015-06-05 06 AM,1.24889,1.25037,1.24811,1.24961,1.24921,1.25063,1.24842,1.24987
2015-06-05 07 AM,1.24961,1.25227,1.24945,1.25177,1.24989,1.25248,1.24972,1.25198
2015-06-05 08 AM,1.25177,1.25288,1.25177,1.25242,1.25200,1.25307,1.25200,1.25262
2015-06-05 09 AM,1.25246,1.25254,1.25143,1.25237,1.25267,1.25278,1.25166,1.25259
2015-06-05 10 AM,1.25237,1.25249,1.25136,1.25235,1.25258,1.25275,1.25159,1.25257
2015-06-05 11 AM,1.25235,1.25256,1.24928,1.24967,1.25258,1.25278,1.24956,1.24989
2015-06-05 12 PM,1.24968,1.25404,1.24406,1.25131,1.24991,1.25604,1.24563,1.25153
2015-06-05 01 PM,1.25131,1.25621,1.25121,1.25274,1.25154,1.25646,1.25143,1.25292
2015-06-05 02 PM,1.25278,1.25278,1.24529,1.24726,1.25296,1.25296,1.24556,1.24744
2015-06-05 03 PM,1.24723,1.24889,1.24538,1.24875,1.24741,1.24906,1.24559,1.24897
2015-06-05 04 PM,1.24877,1.24972,1.24772,1.24808,1.24895,1.24995,1.24793,1.24826
2015-06-05 05 PM,1.24807,1.24810,1.24543,1.24636,1.24826,1.24830,1.24562,1.24658
2015-06-05 06 PM,1.24632,1.24684,1.24345,1.24422,1.24652,1.24705,1.24367,1.24457
2015-06-05 07 PM,1.24425,1.24509,1.24366,1.24381,1.24456,1.24534,1.24386,1.24403
2015-06-05 08 PM,1.24381,1.24431,1.24256,1.24295,1.24402,1.24457,1.24304,1.24390
2015-06-07 09 PM,1.24311,1.24417,1.24260,1.24348,1.24402,1.24569,1.24392,1.24444
2015-06-07 10 PM,1.24349,1.24458,1.24349,1.24457,1.24443,1.24496,1.24443,1.24487
2015-06-07 11 PM,1.24459,1.24613,1.24458,1.24612,1.24488,1.24636,1.24486,1.24635
2015-06-08,1.24613,1.24705,1.24505,1.24697,1.24635,1.24729,1.24531,1.24717
2015-06-08 01 AM,1.24696,1.24696,1.24563,1.24623,1.24715,1.24715,1.24584,1.24645
2015-06-08 02 AM,1.24623,1.24667,1.24555,1.24636,1.24644,1.24695,1.24581,1.24659
2015-06-08 03 AM,1.24641,1.24657,1.24599,1.24621,1.24664,1.24678,1.24623,1.24640
2015-06-08 04 AM,1.24620,1.24659,1.24584,1.24589,1.24640,1.24682,1.24604,1.24612
2015-06-08 05 AM,1.24589,1.24609,1.24529,1.24546,1.24613,1.24630,1.24549,1.24566
2015-06-08 06 AM,1.24546,1.24719,1.24295,1.24372,1.24564,1.24738,1.24320,1.24394
2015-06-08 07 AM,1.24367,1.24477,1.24272,1.24391,1.24391,1.24502,1.24296,1.24410
2015-06-08 08 AM,1.24393,1.24547,1.24378,1.24460,1.24410,1.24567,1.24396,1.24480
2015-06-08 09 AM,1.24461,1.24477,1.24293,1.24352,1.24480,1.24498,1.24315,1.24373
2015-06-08 10 AM,1.24353,1.24447,1.24326,1.24442,1.24373,1.24467,1.24351,1.24461
2015-06-08 11 AM,1.24439,1.24470,1.24337,1.24337,1.24457,1.24489,1.24353,1.24353
2015-06-08 12 PM,1.24337,1.24366,1.23965,1.24071,1.24354,1.24385,1.23987,1.24092
2015-06-08 01 PM,1.24075,1.24193,1.23957,1.24105,1.24096,1.24213,1.23979,1.24125
2015-06-08 02 PM,1.24107,1.24515,1.24082,1.24484,1.24132,1.24530,1.24099,1.24502
2015-06-08 03 PM,1.24481,1.24481,1.24178,1.24345,1.24499,1.24499,1.24200,1.24365
2015-06-08 04 PM,1.24349,1.24500,1.24283,1.24354,1.24367,1.24521,1.24302,1.24376
2015-06-08 05 PM,1.24350,1.24395,1.24104,1.24183,1.24371,1.24415,1.24138,1.24206
2015-06-08 06 PM,1.24184,1.24188,1.24001,1.24065,1.24206,1.24209,1.24024,1.24083
2015-06-08 07 PM,1.24066,1.24084,1.23924,1.23974,1.24083,1.24107,1.23948,1.23995
2015-06-08 08 PM,1.23973,1.24103,1.23822,1.24082,1.23995,1.24144,1.23854,1.24112
2015-06-08 09 PM,1.24057,1.24080,1.23963,1.24073,1.24112,1.24136,1.24040,1.24111
2015-06-08 10 PM,1.24072,1.24174,1.24068,1.24158,1.24116,1.24204,1.24111,1.24182
2015-06-08 11 PM,1.24158,1.24159,1.24072,1.24105,1.24183,1.24185,1.24126,1.24131
