time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask
2016-04-22 10 AM,1.43463,1.43787,1.43454,1.43763,1.43480,1.43808,1.43472,1.43780
2016-04-22 11 AM,1.43757,1.44026,1.43721,1.43841,1.43776,1.44048,1.43739,1.43860
2016-04-22 12 PM,1.43837,1.43914,1.43671,1.43759,1.43854,1.43933,1.43687,1.43774
2016-04-22 01 PM,1.43762,1.44160,1.43716,1.44080,1.43782,1.44179,1.43734,1.44097
2016-04-22 02 PM,1.44076,1.44512,1.44009,1.44054,1.44093,1.44533,1.44030,1.44077
2016-04-22 03 PM,1.44061,1.44166,1.43709,1.43867,1.44081,1.44186,1.43729,1.43885
2016-04-22 04 PM,1.43862,1.43904,1.43702,1.43852,1.43881,1.43926,1.43722,1.43872
2016-04-22 05 PM,1.43857,1.44001,1.43804,1.43987,1.43879,1.44021,1.43824,1.44008
2016-04-22 06 PM,1.43982,1.44236,1.43982,1.44054,1.44002,1.44259,1.44002,1.44074
2016-04-22 07 PM,1.44059,1.44165,1.44049,1.44117,1.44080,1.44186,1.44070,1.44139
2016-04-22 08 PM,1.44110,1.44258,1.43974,1.43992,1.44134,1.44293,1.44074,1.44076
2016-04-24 09 PM,1.44605,1.44678,1.44464,1.44524,1.44705,1.44759,1.44522,1.44610
2016-04-24 10 PM,1.44526,1.44654,1.44411,1.44512,1.44610,1.44717,1.44462,1.44543
2016-04-24 11 PM,1.44510,1.44514,1.44374,1.44433,1.44544,1.44545,1.44401,1.44457
2016-04-25,1.44434,1.44471,1.44303,1.44368,1.44457,1.44497,1.44326,1.44389
2016-04-25 01 AM,1.44362,1.44365,1.44283,1.44335,1.44385,1.44388,1.44307,1.44358
2016-04-25 02 AM,1.44336,1.44395,1.44275,1.44323,1.44358,1.44418,1.44299,1.44348
2016-04-25 03 AM,1.44323,1.44428,1.44232,1.44372,1.44350,1.44462,1.44278,1.44394
2016-04-25 04 AM,1.44378,1.44434,1.44226,1.44265,1.44400,1.44457,1.44250,1.44287
2016-04-25 05 AM,1.44258,1.44491,1.44205,1.44411,1.44282,1.44519,1.44233,1.44435
2016-04-25 06 AM,1.44406,1.44564,1.44234,1.44268,1.44430,1.44585,1.44256,1.44290
2016-04-25 07 AM,1.44262,1.44277,1.44023,1.44111,1.44284,1.44303,1.44043,1.44140
2016-04-25 08 AM,1.44110,1.44381,1.44064,1.44270,1.44142,1.44402,1.44083,1.44288
2016-04-25 09 AM,1.44275,1.44346,1.44149,1.44296,1.44294,1.44365,1.44169,1.44320
2016-04-25 10 AM,1.44297,1.44570,1.44267,1.44523,1.44320,1.44586,1.44288,1.44541
2016-04-25 11 AM,1.44517,1.45188,1.44494,1.45085,1.44537,1.45217,1.44513,1.45102
2016-04-25 12 PM,1.45089,1.45135,1.44760,1.44809,1.45106,1.45154,1.44777,1.44830
2016-04-25 01 PM,1.44815,1.44999,1.44646,1.44811,1.44834,1.45020,1.44664,1.44882
2016-04-25 02 PM,1.44812,1.45009,1.44622,1.44995,1.44882,1.45027,1.44641,1.45013
2016-04-25 03 PM,1.44990,1.45051,1.44814,1.44904,1.45008,1.45066,1.44834,1.44924
2016-04-25 04 PM,1.44909,1.45002,1.44803,1.44869,1.44928,1.45021,1.44822,1.44887
2016-04-25 05 PM,1.44873,1.45007,1.44855,1.44891,1.44892,1.45028,1.44874,1.44912
2016-04-25 06 PM,1.44897,1.44974,1.44744,1.44744,1.44917,1.44991,1.44765,1.44766
2016-04-25 07 PM,1.44738,1.44796,1.44700,1.44728,1.44762,1.44811,1.44721,1.44749
2016-04-25 08 PM,1.44734,1.44837,1.44733,1.44812,1.44752,1.44870,1.44752,1.44851
2016-04-25 09 PM,1.44796,1.44842,1.44777,1.44806,1.44846,1.44929,1.44833,1.44867
2016-04-25 10 PM,1.44805,1.44873,1.44781,1.44817,1.44868,1.44904,1.44806,1.44845
2016-04-25 11 PM,1.44812,1.44912,1.44787,1.44851,1.44838,1.44933,1.44815,1.44879
2016-04-26,1.44853,1.44932,1.44849,1.44904,1.44878,1.44955,1.44873,1.44930
2016-04-26 01 AM,1.44904,1.45078,1.44897,1.45033,1.44929,1.45100,1.44919,1.45055
2016-04-26 02 AM,1.45031,1.45061,1.44981,1.44995,1.45055,1.45082,1.45003,1.45022
2016-04-26 03 AM,1.44997,1.45005,1.44852,1.44893,1.45021,1.45030,1.44875,1.44914
2016-04-26 04 AM,1.44886,1.45020,1.44847,1.45012,1.44910,1.45043,1.44870,1.45036
2016-04-26 05 AM,1.45007,1.45007,1.44843,1.44908,1.45029,1.45029,1.44867,1.44932
2016-04-26 06 AM,1.44904,1.45058,1.44841,1.44914,1.44924,1.45078,1.44861,1.44932
2016-04-26 07 AM,1.44907,1.45456,1.44881,1.45382,1.44928,1.45476,1.44903,1.45403
2016-04-26 08 AM,1.45382,1.45713,1.45253,1.45705,1.45400,1.45732,1.45273,1.45722
2016-04-26 09 AM,1.45703,1.45778,1.45530,1.45574,1.45722,1.45798,1.45546,1.45594
2016-04-26 10 AM,1.45568,1.45669,1.45454,1.45635,1.45589,1.45687,1.45472,1.45654
2016-04-26 11 AM,1.45630,1.45643,1.45439,1.45450,1.45649,1.45661,1.45457,1.45469
2016-04-26 12 PM,1.45454,1.46189,1.45454,1.46078,1.45473,1.46209,1.45473,1.46097
2016-04-26 01 PM,1.46083,1.46359,1.46057,1.46312,1.46101,1.46377,1.46076,1.46355
2016-04-26 02 PM,1.46310,1.46380,1.45750,1.45834,1.46360,1.46402,1.45769,1.45852
2016-04-26 03 PM,1.45839,1.46103,1.45766,1.46093,1.45858,1.46124,1.45784,1.46112
2016-04-26 04 PM,1.46088,1.46136,1.45806,1.45823,1.46107,1.46156,1.45826,1.45843
2016-04-26 05 PM,1.45830,1.45857,1.45732,1.45818,1.45846,1.45878,1.45752,1.45837
2016-04-26 06 PM,1.45824,1.45839,1.45665,1.45781,1.45843,1.45857,1.45688,1.45802
2016-04-26 07 PM,1.45780,1.45786,1.45645,1.45669,1.45800,1.45806,1.45665,1.45689
2016-04-26 08 PM,1.45671,1.45808,1.45665,1.45807,1.45692,1.45851,1.45686,1.45839
2016-04-26 09 PM,1.45776,1.45791,1.45656,1.45726,1.45846,1.45874,1.45747,1.45793
2016-04-26 10 PM,1.45738,1.45784,1.45718,1.45782,1.45802,1.45813,1.45758,1.45806
2016-04-26 11 PM,1.45781,1.45787,1.45714,1.45724,1.45804,1.45814,1.45737,1.45744
2016-04-27,1.45728,1.45832,1.45724,1.45803,1.45752,1.45857,1.45745,1.45829
2016-04-27 01 AM,1.45798,1.45948,1.45719,1.45737,1.45823,1.45969,1.45743,1.45759
2016-04-27 02 AM,1.45737,1.45856,1.45713,1.45806,1.45761,1.45882,1.45735,1.45832
2016-04-27 03 AM,1.45805,1.45846,1.45750,1.45833,1.45823,1.45868,1.45770,1.45856
2016-04-27 04 AM,1.45836,1.45844,1.45755,1.45774,1.45856,1.45865,1.45777,1.45796
2016-04-27 05 AM,1.45780,1.45793,1.45564,1.45581,1.45799,1.45814,1.45589,1.45604
2016-04-27 06 AM,1.45583,1.45941,1.45526,1.45941,1.45600,1.45968,1.45549,1.45968
2016-04-27 07 AM,1.45936,1.46211,1.45879,1.45965,1.45961,1.46241,1.45897,1.45982
2016-04-27 08 AM,1.45969,1.45974,1.45424,1.45893,1.45989,1.45997,1.45524,1.45914
2016-04-27 09 AM,1.45898,1.45968,1.45709,1.45950,1.45921,1.45986,1.45729,1.45972
2016-04-27 10 AM,1.45944,1.46179,1.45923,1.46056,1.45967,1.46198,1.45944,1.46081
2016-04-27 11 AM,1.46056,1.46095,1.45913,1.45915,1.46078,1.46116,1.45933,1.45935
2016-04-27 12 PM,1.45920,1.45937,1.45628,1.45806,1.45938,1.45956,1.45655,1.45825
2016-04-27 01 PM,1.45806,1.45867,1.45597,1.45762,1.45824,1.45889,1.45617,1.45809
2016-04-27 02 PM,1.45728,1.45845,1.45350,1.45362,1.45815,1.45864,1.45368,1.45379
2016-04-27 03 PM,1.45366,1.45530,1.45297,1.45530,1.45383,1.45546,1.45312,1.45546
2016-04-27 04 PM,1.45525,1.45587,1.45434,1.45545,1.45542,1.45607,1.45454,1.45563
2016-04-27 05 PM,1.45542,1.45605,1.45438,1.45542,1.45558,1.45668,1.45458,1.45636
2016-04-27 06 PM,1.45542,1.45759,1.44720,1.45382,1.45635,1.45818,1.44767,1.45404
2016-04-27 07 PM,1.45388,1.45424,1.45197,1.45318,1.45410,1.45449,1.45223,1.45337
2016-04-27 08 PM,1.45316,1.45431,1.45251,1.45393,1.45334,1.45466,1.45275,1.45460
2016-04-27 09 PM,1.45376,1.45480,1.45289,1.45331,1.45450,1.45545,1.45347,1.45382
2016-04-27 10 PM,1.45322,1.45396,1.45312,1.45381,1.45369,1.45430,1.45356,1.45415
2016-04-27 11 PM,1.45385,1.45395,1.45329,1.45377,1.45412,1.45422,1.45359,1.45399
2016-04-28,1.45377,1.45385,1.45272,1.45300,1.45401,1.45407,1.45295,1.45324
2016-04-28 01 AM,1.45296,1.45347,1.45239,1.45244,1.45318,1.45367,1.45260,1.45267
2016-04-28 02 AM,1.45245,1.45313,1.45245,1.45273,1.45266,1.45337,1.45266,1.45295
2016-04-28 03 AM,1.45272,1.45519,1.45220,1.45338,1.45296,1.45548,1.45250,1.45363
2016-04-28 04 AM,1.45335,1.45534,1.45310,1.45488,1.45355,1.45557,1.45335,1.45511
2016-04-28 05 AM,1.45482,1.45520,1.45398,1.45398,1.45506,1.45542,1.45423,1.45424
2016-04-28 06 AM,1.45397,1.45913,1.45397,1.45686,1.45427,1.45936,1.45427,1.45707
2016-04-28 07 AM,1.45688,1.46067,1.45658,1.45947,1.45708,1.46088,1.45682,1.45966
2016-04-28 08 AM,1.45940,1.46176,1.45804,1.46048,1.45963,1.46206,1.45824,1.46071
2016-04-28 09 AM,1.46043,1.46087,1.45703,1.45733,1.46065,1.46106,1.45721,1.45750
2016-04-28 10 AM,1.45730,1.45848,1.45402,1.45509,1.45745,1.45868,1.45427,1.45531
2016-04-28 11 AM,1.45508,1.45619,1.45412,1.45567,1.45529,1.45636,1.45433,1.45582
2016-04-28 12 PM,1.45570,1.45931,1.45536,1.45641,1.45587,1.45952,1.45553,1.45657
2016-04-28 01 PM,1.45636,1.45705,1.45402,1.45576,1.45653,1.45724,1.45419,1.45592
2016-04-28 02 PM,1.45571,1.45885,1.45497,1.45697,1.45588,1.45904,1.45515,1.45716
2016-04-28 03 PM,1.45703,1.45993,1.45657,1.45812,1.45722,1.46013,1.45677,1.45828
2016-04-28 04 PM,1.45804,1.46004,1.45779,1.45961,1.45825,1.46021,1.45797,1.45980
2016-04-28 05 PM,1.45956,1.46217,1.45940,1.46101,1.45974,1.46247,1.45959,1.46120
2016-04-28 06 PM,1.46105,1.46159,1.46052,1.46080,1.46124,1.46178,1.46075,1.46101
2016-04-28 07 PM,1.46083,1.46132,1.45946,1.46107,1.46100,1.46152,1.45969,1.46126
2016-04-28 08 PM,1.46101,1.46126,1.46018,1.46053,1.46121,1.46146,1.46038,1.46113
2016-04-28 09 PM,1.45854,1.46044,1.45833,1.46032,1.45954,1.46144,1.45933,1.46123
2016-04-28 10 PM,1.46059,1.46099,1.46034,1.46061,1.46115,1.46147,1.46073,1.46092
2016-04-28 11 PM,1.46067,1.46107,1.46025,1.46094,1.46098,1.46133,1.46054,1.46121
2016-04-29,1.46099,1.46318,1.46099,1.46291,1.46127,1.46345,1.46127,1.46315
2016-04-29 01 AM,1.46295,1.46525,1.46227,1.46443,1.46321,1.46550,1.46253,1.46467
2016-04-29 02 AM,1.46441,1.46482,1.46397,1.46407,1.46466,1.46507,1.46418,1.46432
2016-04-29 03 AM,1.46409,1.46507,1.46366,1.46429,1.46431,1.46531,1.46399,1.46450
2016-04-29 04 AM,1.46435,1.46499,1.46382,1.46499,1.46456,1.46526,1.46408,1.46526
2016-04-29 05 AM,1.46499,1.46552,1.46406,1.46427,1.46525,1.46577,1.46434,1.46456
2016-04-29 06 AM,1.46436,1.46490,1.46298,1.46350,1.46462,1.46508,1.46320,1.46369
2016-04-29 07 AM,1.46348,1.46637,1.46068,1.46097,1.46370,1.46656,1.46091,1.46117
2016-04-29 08 AM,1.46101,1.46184,1.45756,1.45806,1.46125,1.46203,1.45786,1.45830
2016-04-29 09 AM,1.45797,1.45979,1.45766,1.45931,1.45825,1.46000,1.45785,1.45953
2016-04-29 10 AM,1.45929,1.46158,1.45929,1.46124,1.45947,1.46179,1.45947,1.46145
2016-04-29 11 AM,1.46127,1.46358,1.45905,1.46108,1.46146,1.46379,1.45925,1.46127
2016-04-29 12 PM,1.46105,1.46426,1.46028,1.46102,1.46121,1.46443,1.46048,1.46121
2016-04-29 01 PM,1.46107,1.46510,1.46069,1.46367,1.46126,1.46531,1.46087,1.46391
2016-04-29 02 PM,1.46366,1.46515,1.45928,1.46487,1.46404,1.46539,1.45956,1.46505
2016-04-29 03 PM,1.46492,1.46692,1.46168,1.46234,1.46510,1.46723,1.46189,1.46253
2016-04-29 04 PM,1.46230,1.46341,1.46138,1.46249,1.46248,1.46363,1.46159,1.46269
2016-04-29 05 PM,1.46255,1.46356,1.45880,1.45907,1.46275,1.46375,1.45903,1.45929
2016-04-29 06 PM,1.45904,1.46121,1.45893,1.46121,1.45923,1.46145,1.45914,1.46145
2016-04-29 07 PM,1.46127,1.46149,1.46026,1.46110,1.46150,1.46170,1.46046,1.46131
2016-04-29 08 PM,1.46109,1.46158,1.46021,1.46084,1.46129,1.46229,1.46053,1.46184
2016-05-01 09 PM,1.45823,1.45949,1.45803,1.45897,1.45923,1.46036,1.45895,1.45981
2016-05-01 10 PM,1.45911,1.45959,1.45874,1.45895,1.45998,1.46021,1.45917,1.45931
2016-05-01 11 PM,1.45894,1.46064,1.45894,1.46020,1.45931,1.46089,1.45931,1.46050
2016-05-02,1.46019,1.46173,1.45994,1.46126,1.46052,1.46196,1.46021,1.46156
2016-05-02 01 AM,1.46133,1.46212,1.46102,1.46171,1.46161,1.46236,1.46126,1.46196
2016-05-02 02 AM,1.46177,1.46209,1.46107,1.46142,1.46202,1.46236,1.46132,1.46164
2016-05-02 03 AM,1.46135,1.46163,1.46016,1.46080,1.46159,1.46189,1.46041,1.46099
2016-05-02 04 AM,1.46074,1.46134,1.46025,1.46069,1.46094,1.46157,1.46051,1.46093
2016-05-02 05 AM,1.46063,1.46139,1.46045,1.46052,1.46087,1.46166,1.46071,1.46079
2016-05-02 06 AM,1.46053,1.46270,1.46049,1.46240,1.46076,1.46297,1.46074,1.46260
2016-05-02 07 AM,1.46233,1.46356,1.46029,1.46181,1.46255,1.46379,1.46052,1.46199
2016-05-02 08 AM,1.46183,1.46274,1.46118,1.46131,1.46207,1.46296,1.46141,1.46147
2016-05-02 09 AM,1.46134,1.46202,1.46090,1.46105,1.46153,1.46222,1.46108,1.46127
2016-05-02 10 AM,1.46109,1.46286,1.46080,1.46264,1.46126,1.46311,1.46100,1.46283
2016-05-02 11 AM,1.46269,1.46611,1.46236,1.46590,1.46289,1.46635,1.46253,1.46613
2016-05-02 12 PM,1.46591,1.46951,1.46563,1.46709,1.46612,1.46973,1.46583,1.46730
2016-05-02 01 PM,1.46712,1.46881,1.46447,1.46803,1.46732,1.46906,1.46464,1.46903
2016-05-02 02 PM,1.46820,1.46862,1.46447,1.46718,1.46920,1.46920,1.46467,1.46735
2016-05-02 03 PM,1.46723,1.46764,1.46583,1.46625,1.46739,1.46782,1.46603,1.46646
2016-05-02 04 PM,1.46632,1.46806,1.46555,1.46760,1.46650,1.46824,1.46574,1.46778
2016-05-02 05 PM,1.46764,1.46875,1.46703,1.46714,1.46783,1.46898,1.46724,1.46734
2016-05-02 06 PM,1.46716,1.46787,1.46616,1.46677,1.46735,1.46806,1.46636,1.46698
2016-05-02 07 PM,1.46671,1.46709,1.46575,1.46676,1.46692,1.46728,1.46596,1.46695
2016-05-02 08 PM,1.46681,1.46740,1.46681,1.46726,1.46701,1.46761,1.46701,1.46746
2016-05-02 09 PM,1.46675,1.46702,1.46601,1.46640,1.46737,1.46759,1.46668,1.46687
2016-05-02 10 PM,1.46642,1.46676,1.46622,1.46651,1.46688,1.46711,1.46653,1.46683
2016-05-02 11 PM,1.46654,1.46654,1.46598,1.46612,1.46681,1.46684,1.46618,1.46636
2016-05-03,1.46611,1.46721,1.46603,1.46702,1.46634,1.46742,1.46624,1.46721
2016-05-03 01 AM,1.46698,1.46729,1.46612,1.46694,1.46716,1.46749,1.46635,1.46717
2016-05-03 02 AM,1.46699,1.46849,1.46687,1.46813,1.46723,1.46873,1.46706,1.46835
2016-05-03 03 AM,1.46818,1.46857,1.46810,1.46826,1.46842,1.46875,1.46832,1.46846
2016-05-03 04 AM,1.46819,1.46847,1.46649,1.46761,1.46842,1.46876,1.46673,1.46782
2016-05-03 05 AM,1.46765,1.46856,1.46583,1.46852,1.46790,1.46881,1.46605,1.46873
2016-05-03 06 AM,1.46855,1.47401,1.46808,1.47334,1.46882,1.47426,1.46833,1.47357
2016-05-03 07 AM,1.47337,1.47643,1.47149,1.47479,1.47357,1.47663,1.47168,1.47497
2016-05-03 08 AM,1.47484,1.47686,1.47046,1.47084,1.47501,1.47706,1.47066,1.47111
2016-05-03 09 AM,1.47079,1.47166,1.46832,1.46920,1.47105,1.47186,1.46851,1.46941
2016-05-03 10 AM,1.46914,1.46914,1.46673,1.46704,1.46935,1.46935,1.46696,1.46723
2016-05-03 11 AM,1.46698,1.46764,1.46254,1.46289,1.46718,1.46785,1.46277,1.46306
2016-05-03 12 PM,1.46285,1.46396,1.46126,1.46224,1.46301,1.46418,1.46148,1.46243
2016-05-03 01 PM,1.46225,1.46287,1.45907,1.46035,1.46242,1.46304,1.45927,1.46053
2016-05-03 02 PM,1.46041,1.46129,1.45444,1.45507,1.46057,1.46147,1.45464,1.45522
2016-05-03 03 PM,1.45507,1.45573,1.45307,1.45402,1.45524,1.45592,1.45326,1.45422
2016-05-03 04 PM,1.45408,1.45638,1.45381,1.45629,1.45426,1.45659,1.45403,1.45649
2016-05-03 05 PM,1.45634,1.45741,1.45583,1.45588,1.45655,1.45766,1.45602,1.45608
2016-05-03 06 PM,1.45594,1.45608,1.45368,1.45406,1.45614,1.45628,1.45389,1.45423
2016-05-03 07 PM,1.45410,1.45438,1.45286,1.45363,1.45428,1.45457,1.45307,1.45382
2016-05-03 08 PM,1.45365,1.45434,1.45326,1.45336,1.45382,1.45456,1.45361,1.45366
2016-05-03 09 PM,1.45325,1.45373,1.45288,1.45304,1.45406,1.45434,1.45336,1.45375
2016-05-03 10 PM,1.45305,1.45439,1.45305,1.45421,1.45369,1.45471,1.45364,1.45451
2016-05-03 11 PM,1.45421,1.45477,1.45421,1.45469,1.45452,1.45503,1.45452,1.45494
2016-05-04,1.45475,1.45499,1.45425,1.45462,1.45498,1.45520,1.45452,1.45484
2016-05-04 01 AM,1.45457,1.45516,1.45231,1.45284,1.45478,1.45539,1.45255,1.45308
2016-05-04 02 AM,1.45289,1.45295,1.45191,1.45210,1.45314,1.45319,1.45212,1.45232
2016-05-04 03 AM,1.45216,1.45298,1.45190,1.45218,1.45238,1.45319,1.45211,1.45237
2016-05-04 04 AM,1.45223,1.45439,1.45223,1.45424,1.45242,1.45457,1.45242,1.45448
2016-05-04 05 AM,1.45425,1.45512,1.45384,1.45419,1.45444,1.45533,1.45406,1.45442
2016-05-04 06 AM,1.45424,1.45582,1.45222,1.45485,1.45448,1.45603,1.45242,1.45504
2016-05-04 07 AM,1.45490,1.45709,1.45274,1.45301,1.45510,1.45729,1.45293,1.45323
2016-05-04 08 AM,1.45307,1.45307,1.44702,1.44821,1.45328,1.45328,1.44724,1.44840
2016-05-04 09 AM,1.44816,1.45019,1.44650,1.44794,1.44835,1.45041,1.44672,1.44814
2016-05-04 10 AM,1.44788,1.44823,1.44607,1.44796,1.44808,1.44842,1.44628,1.44814
2016-05-04 11 AM,1.44792,1.45130,1.44791,1.45102,1.44809,1.45150,1.44809,1.45121
2016-05-04 12 PM,1.45102,1.45420,1.44977,1.44995,1.45119,1.45441,1.44999,1.45014
2016-05-04 01 PM,1.45001,1.45096,1.44911,1.45002,1.45017,1.45122,1.44929,1.45043
2016-05-04 02 PM,1.44994,1.45167,1.44699,1.44804,1.45056,1.45190,1.44719,1.44821
2016-05-04 03 PM,1.44809,1.44884,1.44656,1.44722,1.44827,1.44902,1.44677,1.44742
2016-05-04 04 PM,1.44728,1.44982,1.44722,1.44896,1.44748,1.45004,1.44743,1.44918
2016-05-04 05 PM,1.44898,1.44965,1.44763,1.44936,1.44918,1.44983,1.44782,1.44955
2016-05-04 06 PM,1.44929,1.45009,1.44857,1.44988,1.44950,1.45031,1.44877,1.45010
2016-05-04 07 PM,1.44988,1.44996,1.44943,1.44956,1.45008,1.45015,1.44962,1.44977
2016-05-04 08 PM,1.44955,1.44973,1.44891,1.44934,1.44977,1.45007,1.44925,1.44998
2016-05-04 09 PM,1.44933,1.44989,1.44910,1.44932,1.45033,1.45038,1.44980,1.45008
2016-05-04 10 PM,1.44934,1.45022,1.44933,1.44987,1.45008,1.45067,1.45005,1.45023
2016-05-04 11 PM,1.44987,1.45084,1.44987,1.45037,1.45024,1.45111,1.45024,1.45060
2016-05-05,1.45042,1.45051,1.44961,1.44995,1.45066,1.45075,1.44985,1.45018
2016-05-05 01 AM,1.44990,1.45151,1.44990,1.45100,1.45012,1.45176,1.45012,1.45122
2016-05-05 02 AM,1.45099,1.45202,1.45080,1.45160,1.45122,1.45226,1.45103,1.45181
2016-05-05 03 AM,1.45154,1.45202,1.45140,1.45169,1.45175,1.45224,1.45160,1.45190
2016-05-05 04 AM,1.45175,1.45180,1.45087,1.45125,1.45195,1.45197,1.45109,1.45143
2016-05-05 05 AM,1.45129,1.45266,1.45129,1.45211,1.45150,1.45288,1.45150,1.45234
2016-05-05 06 AM,1.45211,1.45286,1.45094,1.45094,1.45231,1.45306,1.45112,1.45112
2016-05-05 07 AM,1.45088,1.45097,1.44769,1.44787,1.45107,1.45116,1.44792,1.44807
2016-05-05 08 AM,1.44781,1.45165,1.44659,1.45037,1.44802,1.45188,1.44679,1.45059
2016-05-05 09 AM,1.45037,1.45165,1.44809,1.44880,1.45058,1.45184,1.44830,1.44900
2016-05-05 10 AM,1.44876,1.44881,1.44436,1.44609,1.44894,1.44899,1.44455,1.44624
2016-05-05 11 AM,1.44602,1.44936,1.44432,1.44881,1.44621,1.44954,1.44449,1.44901
2016-05-05 12 PM,1.44886,1.45157,1.44886,1.45156,1.44905,1.45176,1.44905,1.45173
2016-05-05 01 PM,1.45151,1.45186,1.44708,1.44773,1.45170,1.45208,1.44726,1.44792
2016-05-05 02 PM,1.44767,1.45022,1.44684,1.44952,1.44787,1.45039,1.44703,1.44968
2016-05-05 03 PM,1.44956,1.45048,1.44832,1.44847,1.44973,1.45069,1.44848,1.44867
2016-05-05 04 PM,1.44847,1.44913,1.44704,1.44863,1.44868,1.44932,1.44724,1.44881
2016-05-05 05 PM,1.44868,1.44877,1.44656,1.44729,1.44885,1.44898,1.44673,1.44748
2016-05-05 06 PM,1.44725,1.44765,1.44673,1.44756,1.44743,1.44784,1.44692,1.44774
2016-05-05 07 PM,1.44760,1.44864,1.44744,1.44797,1.44781,1.44887,1.44760,1.44818
2016-05-05 08 PM,1.44802,1.44857,1.44788,1.44840,1.44824,1.44878,1.44809,1.44869
2016-05-05 09 PM,1.44811,1.44843,1.44777,1.44835,1.44874,1.44887,1.44817,1.44869
2016-05-05 10 PM,1.44837,1.44899,1.44791,1.44863,1.44869,1.44936,1.44837,1.44895
2016-05-05 11 PM,1.44863,1.44928,1.44862,1.44897,1.44896,1.44951,1.44892,1.44918
2016-05-06,1.44897,1.44898,1.44741,1.44809,1.44919,1.44921,1.44764,1.44830
2016-05-06 01 AM,1.44808,1.44933,1.44778,1.44819,1.44831,1.44960,1.44801,1.44846
2016-05-06 02 AM,1.44822,1.44881,1.44814,1.44819,1.44844,1.44903,1.44835,1.44839
2016-05-06 03 AM,1.44813,1.44849,1.44749,1.44766,1.44835,1.44872,1.44770,1.44788
2016-05-06 04 AM,1.44772,1.44829,1.44760,1.44788,1.44793,1.44851,1.44782,1.44808
2016-05-06 05 AM,1.44793,1.44802,1.44698,1.44716,1.44814,1.44825,1.44723,1.44739
2016-05-06 06 AM,1.44709,1.44842,1.44650,1.44797,1.44734,1.44864,1.44669,1.44817
2016-05-06 07 AM,1.44799,1.44843,1.44556,1.44810,1.44817,1.44863,1.44573,1.44831
2016-05-06 08 AM,1.44809,1.44991,1.44793,1.44884,1.44829,1.45009,1.44813,1.44906
2016-05-06 09 AM,1.44881,1.45215,1.44733,1.45107,1.44899,1.45239,1.44753,1.45126
2016-05-06 10 AM,1.45111,1.45135,1.44896,1.45040,1.45134,1.45155,1.44916,1.45059
2016-05-06 11 AM,1.45038,1.45063,1.44793,1.44802,1.45060,1.45084,1.44812,1.44822
2016-05-06 12 PM,1.44807,1.45425,1.44217,1.44548,1.44828,1.45499,1.44239,1.44570
2016-05-06 01 PM,1.44555,1.44738,1.44412,1.44700,1.44575,1.44757,1.44432,1.44721
2016-05-06 02 PM,1.44702,1.44764,1.44281,1.44308,1.44722,1.44783,1.44301,1.44324
2016-05-06 03 PM,1.44313,1.44481,1.44273,1.44370,1.44330,1.44498,1.44290,1.44389
2016-05-06 04 PM,1.44365,1.44622,1.44318,1.44616,1.44384,1.44642,1.44336,1.44636
2016-05-06 05 PM,1.44611,1.44649,1.44325,1.44369,1.44631,1.44672,1.44342,1.44388
2016-05-06 06 PM,1.44375,1.44383,1.44142,1.44190,1.44391,1.44404,1.44163,1.44210
2016-05-06 07 PM,1.44195,1.44318,1.44195,1.44284,1.44216,1.44337,1.44216,1.44305
2016-05-06 08 PM,1.44283,1.44364,1.44222,1.44232,1.44303,1.44391,1.44264,1.44332
2016-05-08 09 PM,1.44106,1.44248,1.44099,1.44171,1.44204,1.44343,1.44191,1.44271
2016-05-08 10 PM,1.44189,1.44302,1.44095,1.44279,1.44289,1.44334,1.44166,1.44311
2016-05-08 11 PM,1.44278,1.44343,1.44239,1.44242,1.44311,1.44368,1.44264,1.44268
2016-05-09,1.44236,1.44253,1.44051,1.44149,1.44263,1.44278,1.44074,1.44169
2016-05-09 01 AM,1.44153,1.44250,1.44142,1.44247,1.44176,1.44274,1.44165,1.44268
2016-05-09 02 AM,1.44252,1.44252,1.44143,1.44198,1.44274,1.44274,1.44168,1.44221
2016-05-09 03 AM,1.44204,1.44287,1.44169,1.44274,1.44227,1.44307,1.44193,1.44297
2016-05-09 04 AM,1.44268,1.44395,1.44244,1.44393,1.44291,1.44416,1.44269,1.44415
2016-05-09 05 AM,1.44392,1.44410,1.44086,1.44220,1.44413,1.44435,1.44105,1.44243
2016-05-09 06 AM,1.44214,1.44480,1.44067,1.44155,1.44237,1.44503,1.44086,1.44174
2016-05-09 07 AM,1.44147,1.44175,1.43736,1.43859,1.44170,1.44198,1.43754,1.43879
2016-05-09 08 AM,1.43853,1.44344,1.43804,1.44320,1.43873,1.44363,1.43825,1.44340
2016-05-09 09 AM,1.44326,1.44791,1.44121,1.44750,1.44346,1.44812,1.44140,1.44774
2016-05-09 10 AM,1.44751,1.44751,1.44360,1.44426,1.44772,1.44772,1.44383,1.44441
2016-05-09 11 AM,1.44430,1.44538,1.44103,1.44138,1.44448,1.44557,1.44120,1.44156
2016-05-09 12 PM,1.44142,1.44404,1.44101,1.44206,1.44161,1.44422,1.44121,1.44224
2016-05-09 01 PM,1.44202,1.44295,1.43976,1.44038,1.44219,1.44313,1.43995,1.44059
2016-05-09 02 PM,1.44044,1.44143,1.43919,1.43972,1.44065,1.44162,1.43937,1.43990
